"12209323","http://www.zhihu.com/api/v4/answers/12209323","19554035","da837de4805fb000b5bef1d54d339b28"," 信息的价值通过人信任的关系来传递的！区分人的关系来区分信息！ ","1","1","26/1/2011 21:43:17","26/1/2011 21:43:17","27/11/2017 14:45:45",
"12209715","http://www.zhihu.com/api/v4/answers/12209715","19554411","7b949b7eb5bf6c51e3a9b7b197c408f9"," 1、发现阶段<br><br>途径A：随机偶遇。点击ID头像，进入对方个人页面。虽然没有性别选项，但是有Follower项目下，有“关注他的人”和“关注她”的人的细微区别，因此可以确定性别。<br><br>途径B：谨慎观察。对于一些ID明显弱智的问题，有IT大佬很仔细很Nice地回答，而且一贯如此，可以确信对方是美女，而且已经得到过IT大佬的认证。<br><br>途径C：火力侦察。可以在疑似美女提交的答案下进行回复，挑战她的看法，逼迫对方做出回应，可以从回应的逻辑和语气上分析出性别。<br><br>2、接触阶段（从略）<br>3、交往阶段（从略）<br>4、暂时的转折期，冰河世纪（从略）<br>5、重逢总是温暖的。（从略）<br><br>2-5从略，因为在现实中泡不到妞的小孬，在哪里都泡不到。不存在某种方式，某种处所，可以让小孬突然变为情圣。 ","325","55","27/1/2011 12:24:59","27/1/2011 12:24:59","27/11/2017 14:45:21",
"12211646","http://www.zhihu.com/api/v4/answers/12211646","19554411","82b7eca2434a013ee59f7c938c1d8ad5"," 我觉得得有一个妞专门问问题的专区，男人无法看到，一个庞大的网上闺蜜团。 ","5","4","29/1/2011 09:30:12","29/1/2011 09:30:12","27/11/2017 14:45:24",
"12215085","http://www.zhihu.com/api/v4/answers/12215085","19556658","1f1af711fd36f55f9bcd480962a2ed9a"," 什么叫做数学能力？姑且理解一下，分为算术能力和数学素质。<br>如果要提高算术能力，应该比较容易，可能的办法有：<br>1、做三年级口算题。基本是百位以内的加减乘除，可以帮助加强数字敏感；<br>2、做“+-*/得24”的那个游戏，抽扑克牌做；<br>3、如果有能力每天做5到积分题。<br><br>如果要提高数学素质，这个相对比较难，但是比较有意思。<br>华罗庚有一系列数学科普的书，写的非常好。有兴趣的可以看一下。包括了数论、几何、数学逻辑等等。（《从杨辉三角谈起》、《从祖冲之的圆周率谈起》、《从孙子的“神奇妙算”谈起》、《数学归纳法》、《谈谈与蜂房结构有关的数学问题》） ","34","6","2/2/2011 16:23:38","2/2/2011 16:23:38","27/11/2017 14:11:31",
"12215091","http://www.zhihu.com/api/v4/answers/12215091","19556658","7b9210d72c8fe5eb3a57bb774bd94ca5"," 数学最有吸引力的是其逻辑推导，数论啥啥的。但太高深，转而看罗素和维根斯坦的传记。。。 ","3","1","2/2/2011 16:48:06","2/2/2011 16:48:06","27/11/2017 14:12:00",
"12215638","http://www.zhihu.com/api/v4/answers/12215638","19556658","9a5cf9a580380f570f68151160f3fb0e"," 多思考。<br>所有数学知识都是网状连接在一起的，想清楚它们之间的联系就会在基础方面有很大的提升。 ","0","0","3/2/2011 20:07:32","3/2/2011 20:07:32","27/11/2017 14:11:51",
"12218285","http://www.zhihu.com/api/v4/answers/12218285","19557256","ae201794c91e6431d7745e47fddae3e7"," 我去过两次，第一次是2010年五月：<br><br>我周五晚上到。 去了江苏卫视安排好的旅馆，发现都是男的， 后来得知江苏卫视特别重视男女嘉宾录制之前不能见面，仔细把大家分到不同的旅店。<br><br>第二天下午一点开始录制，但早上10点就要到电台。 提前三个小时干嘛？用来“准备”大家。 导演怕我们太无聊， 先过一下资料， 帮每个人想想亮点，出场说什么，最后问心动女生什么。<br><br>导演问我准备向心动女生提什么问题。 我说我想知道每个女孩子的梦想是什么。 导演说， 这个不够好玩， 你应该问那种”假如男朋友和妈妈都掉进水里你救谁？”的问题。 我心里想“原来这些导演这么俗”， 就提前离开， 不跟他们准备了。<br><br>到台后转转，发现场地特别小， 比电视上看到至少小一倍。 Camera Magic。<br><br>碰到乐嘉和另外一个工作人员， 跟他们聊了聊。他们问我选谁， 我说“X”， 他们说“今天没来”， 我说：“Y""， 他们说： 上期领走了，我说： ”闫凤娇“， 他们说：”这个不能选， 假如你想在电视上看到自己“， 当时不知道， 但那天闫姐姐出了裸照。。。 假如选了就被删了。 很感谢那个工作人员，救了我一命。<br><br>我是5号， 最后一个出场。 我和其他男嘉宾一起在台后等待命运。大家都挺紧张的， 互相鼓励。 当时我们的情景有点像一帮等着被枪毙的犯人。<br><br>台后虽然紧张，但下了电梯就好了，站在台上还挺自在的。 可惜的是，选心动女生时完全看不清楚24位女孩子的脸， 根本不知道谁长得好赖。（我唯一能看清楚的就是一个叫“张奀宁”的女孩子， 因为她的五官都特别大。她被选过无数次心动女生。 也许只是因为她很漂亮，但我觉其实是因为她是唯一一个可以被看清楚脸的。。。）<br><br>选女孩子的那个遥控器是触摸屏， 而且是好货。 手感比iphone4 还灵敏。<br><br>上台过程记不太清楚。在台上站了至少有30-40分钟，录制过程中间出了很多错误。 一开始灯坏了，然后摄像机也坏了。 后来更荒唐， 有个女嘉宾当场昏过去了。背景故事：导演说她胖， 上镜不好看。她为了减肥每天只吃一个苹果。后来抬她出去的哥们儿跟我说：“哎， 是该减肥， 刚才抬她出去比抬个男的还累。。。”<br><br>录制完毕后，很多男女嘉宾一起出去party。 地点：南京的1912，潮人。 听说当天晚上有很多hook up。 但我不知道， 因为当时还跟美国一个团队合作创业，自己一个人2am跑回酒店写code。 还算靠谱吧，呵呵 ","857","121","8/2/2011 01:35:27","8/2/2011 01:42:48","27/11/2017 13:51:11",
"12218717","http://www.zhihu.com/api/v4/answers/12218717","19557256","95c5ad48d0bef82c84ff134e1798d76e"," 好友的朋友去过，回来讲了些花絮，分享一下。是个财貌俱佳的男孩，特自信。其实有女朋友，去参加节目是为了证明自己。<br><br>结果去了以后全灭灯，震惊了，人生观崩塌，无比沮丧着回来，一开邮箱全是求爱信......后来说很多都是现场不搭理后台互留联系方式。 ","215","39","8/2/2011 21:12:40","8/2/2011 21:12:40","27/11/2017 13:51:11",
"12220530","http://www.zhihu.com/api/v4/answers/12220530","19558840","dcdc1b88431692d8641c2bc8f3b35c70"," 提供一个Zentertain的案例，Tapic游戏，供抛砖引玉。<br><br>从投资回报的角度，虽然Tapic不能说是严格意义的失败，但毕竟其成绩远低于预期，可以作为案例提供一些思考。<br><br>创立Zentertain并加入iPhone App Store市场开发后，第一个产品是Tapic，一款类似Tap Tap Revenge的音乐拍击游戏。此游戏于2009年年底开始开发，定位是「加强版TTR」，不用依赖游戏中的音乐，而可以用自己的音乐进行游戏。<br><br>09年底Tapulous的Tap Tap Revenge在App Store如日中天，免费版收费版等多个版本销售非常火爆，于是当时我对Tapic极度乐观，毕竟是在它的基础上进行改进，觉得踩在巨人肩膀成绩应该不会差，在排行榜冲到前几名大有希望。可等到历时半年至2010年7月底发布之后Tapic的成绩远低于预期，最高只在美国进入了收费400名。<br><br>总结经验：<br>1、天时很重要。从2009年底到2010年底以来，市场急速变化，各类游戏大量涌现，Tap Tap类音乐游戏已远没有之前流行。<br>2、不可低估品牌的作用。TTR作为最早的iPhone游戏之一，有大量的用户群体，而Tapic是后来之辈，缺乏此用户基础。<br>3、要充分预估风险。除了音乐类游戏的受欢迎度变化，Tapic开发过程中，曾遭遇从iOS3切换至iOS4的转变，游戏方式大为更改。更别提被App审核团队数次reject。<br>4、明星效应不可忽视。因为TTR里都是名人的歌曲，TTR制作公司Tapulous可以借此进行营销，而Tapic则不能。<br>5、营销很重要。Tapic虽然玩家反馈不错，但依然缺乏有效的获取大量玩家的渠道。营销很重要，且随着App Store生态的成熟越来越重要。<br>6、细节细节细节。事后回顾Tapic的开发，觉得游戏细节实在欠琢磨。<br>7、东边不亮西边亮。日本收费榜Tapic曾进入前20，也算是补偿。<br>8、如果再来一次，我会做的再快一点，功能简单一点，重点突出一点，不贪大求全。 ","36","3","10/2/2011 19:49:51","10/2/2011 19:49:51","27/11/2017 12:25:34",
"12220632","http://www.zhihu.com/api/v4/answers/12220632","19558881","8b68876001197b3b9cd605b20814616f"," 乔布斯从小就是一个极其胡搅蛮缠的人。这就像你小时候很乖，然后得到了很多奖励，然后你就会在“乖”这条路上走的更远，测试各种乖的可能性，比如真乖、装乖之类的。乔布斯也是这样，当他发现自己可以通过不听话、想方设法让别人听他的，他就会测试各种方法、触碰各种极限，并摸索出一套别人不具备的技术。<br><br>比如他们家不算富裕，但他死活要去 Reed College，然后又辍学。比如他在 Atari 工作时想去印度，又没钱，就想方设法说服 Nolan Bushnell 给他报销机票，先去德国公干，再去印度玩了几个月。<br><br>这就跟锻炼肌肉一样，你重复的次数越多，你的某一块肌肉就越发达。<br><br>乔布斯因此也干过很多傻事。据说，当年的乔布斯经常跑到办公室里，随便问一名工程师：「我觉得某人是个傻瓜，你觉得呢？」如果对方的答案是肯定的，他会跑到第二个人那里，说：「我和某人觉得某人是傻瓜，你说呢？」如果答案是否定的，他则会对别人说：「我和某人觉得某人是天才，你怎么看？」<br><br>但也有成功的时候，比如 Revolution in the Valley 记录过一段：<br><blockquote>比尔开启了演示程序，Lisa 的屏幕上瞬间就覆盖满了大大小小的椭圆，速度之快超出了想象。但是史蒂夫·乔布斯并不满足：「嗯，圆形和椭圆形是很好，但是带圆角的长方形你觉得怎么样？我们是不是也做得出来？」<br><br>「不行，根本没门。这真的很难实现，而且我们根本不需要那个玩意儿。」我看比尔有点恼火，史蒂夫非但没有赞扬他这么快画出来椭圆形，竟然还得寸进尺。<br><br>史蒂夫突然变得很激动，「带圆角的长方形哪儿都是！你看看这个屋子里面。」当然，这样的例子随处可见，比如白板，桌子和椅子。他又指着窗外说：「你再看看外面，外面更多，哪儿都是！」他甚至说服比尔跟他一起出去在楼附近走一圈，一个个地指给他看圆角矩形的物体。<br><br>二人路过一个带着圆角的禁止停车标志时，史蒂夫终于达到目的了。「好啦，我投降。」比尔乞求道，「我去看看是不是我想象的那么难吧。」然后他就回家研究去了。<br><br>第二天下午，比尔带着灿烂的笑容重返德士古塔楼。他的演示程序现在可以画出带漂亮圆角的长方形了，而且跟绘制普通长方形一样惊人地快。比尔将代码添入了 LisaGraf，将新增的图形类别命名为「圆角矩形」（Roundrects）。随后数月里，圆角矩形被应用在各种用户界面当中，很快就成为了不可或缺的元素。</blockquote><br>综上所述吧，我觉得乔布斯的「现实扭曲场」是修炼出来的。用 Andy Hertzfield 的话说：「<b>它混合了富于魅惑力的修辞、强悍无比的意志以及为当前目的不惜扭曲任何事实的决心。</b>如果一种道理不能说服你，他会立即轻松娴熟地换另外一种。有时他会突然转到你的立场来，打你个措手不及，而且装得好像他从来就是那么想的一样。」 ","458","39","10/2/2011 20:58:26","10/2/2011 21:00:47","27/11/2017 14:32:11",
"12220705","http://www.zhihu.com/api/v4/answers/12220705","19558840","3f227bfc605c18d31cc6b98a8783bcf8"," 08年－10年，我做了一家手机阅读公司，20多个人的队伍，做了kjava、symbian、iOS的客户端。开始做过盗版，后来得到了一个内容巨头的授权，靠SP代收费和最后卖产品做外包两年赚了几百万。再后来SP被整顿，收入下降到每个月只够发工资，最后我把团队裁到最小，但没关，因为还有用户在用，时不时还有人打客服电话到我手机上。<br><br>这次创业不能说是完全失败，我学到了很多，认识了很好的人。<br>分享下我对这段经历的想法：<br>1、任何生意都是那么一个公式：流量大小及成本＊转化率＊客单价＊回头客比例－产品服务的成本－公司运作的成本 &gt;0?。<br>这导致我现在看任何事情，都最快的时间套到这个公式里。<br>也许未必对，欢迎各位指正，我很想了解到超出我经验范围的事情。<br><br>2、上面那个公式延伸出来：利润／时间=? 人生太短暂，我不想再做没有效率的事情。<br><br>3、看好价值链。手机阅读是个价值链很长的事情。上游有作者、有内容供应商，下游有SP、有运营商、有推广公司。各个利益点都是要钱的主儿不说，很多环节都是不可控的。我羡慕Apple这样通吃产业链的公司，当然我也知道这很难做到。<br><br>4、永远不要心存侥幸。当时认为最可能出问题的地方，最后一定出问题。<br><br>5、对员工好一点。如果跟随我的人都没有赚到钱，创业就没有任何意义。不过这次创业后，我会请最贵最好的人，不会吝啬钱。请不到最贵最好的人，就是没有效率。最贵是因为最好，有道理的。<br><br>6、永远不要因为要卖掉公司而做一家公司。我以后再也不会。<br><br>7、心存感激。我认识了很好的投资人，他仍是我下一次创业的投资人。我认识了很多很好的人，他们给了我很多帮助。其中很多人，在下一次创业中我才认识到他们的帮助原来那么的有价值，我真心的感激他们。<br><br>8、我应该坚持我认为对的东西。 ","323","29","10/2/2011 21:46:13","10/2/2011 21:46:13","27/11/2017 12:25:34",
"12220735","http://www.zhihu.com/api/v4/answers/12220735","19558881","b9e03798490e79931c36ef767bdc6a69"," 我不得不说，所有干销售的都有这类素质，关键是他们卖的东西并不足以和他们的技巧结合起来，或者他们讲的道理根本说不通。<br><br>这放在任何其他人身上呈现，都是一种非常降低生产力的，死缠烂打的态度，尤其是在团队工作中。放在乔布斯身上就成为了神一般的魅力。这多少有点成王败寇，但确实如此。 ","23","0","10/2/2011 22:03:42","10/2/2011 22:03:42","27/11/2017 14:32:11",
"12220852","http://www.zhihu.com/api/v4/answers/12220852","19558840","612e0a49771068665ba7b98b1f48a54a"," 没有什么真正的成功经验，多次创业，有一次彻底失败，其它主要的两次都没有能做大。现在投身移动互联网大潮，仍然在路上。<br><br>1. 知道什么时候放弃。做过一个技术很眩但没有市场的东西，后来果断转向，才生存了下来。<br>2. 每过一段时间退一步看看大局，做事要执着，但也不能不考虑战略。没有战略的成功叫运气，人到了一定的年龄就不能只等着命运眷顾了。<br>3. 注重时间效率，做不大的事情不值得你坚守，那叫生意，不是企业。<br>4. 真心爱你的员工，永远替他们着想。我很高兴我在帮很多以前的员工和朋友们成功。<br>5. 合伙人超级重要，如果你想创业但不知道做什么，就学着做一个合格的搭档吧。相信我，这样的人不多，如果你是，早晚有人会找你做搭档的。<br>6. 无私地帮别人吧，并在创业过程中享受快乐。<br>7. 别忘了你的家，和你的健康。 ","37","6","10/2/2011 22:59:55","10/2/2011 22:59:55","27/11/2017 12:25:52",
"12220905","http://www.zhihu.com/api/v4/answers/12220905","19558840","ba90d494c2bc9843a70b27f9f21bbec2"," 推荐看拉卡拉孙陶然的新浪微博@孙陶然，里面有很多经验。推荐看他的《创业36条军规》这里的是他的老版本，他正在逐条修订，陆续发在微博里<a href=""https://link.zhihu.com/?target=http%3A//blog.sina.com.cn/s/blog_4a1c19ac0100lq4m.html"" class="" external"" target=""_blank"" rel=""nofollow noreferrer""><span class=""invisible"">http://</span><span class=""visible"">blog.sina.com.cn/s/blog</span><span class=""invisible"">_4a1c19ac0100lq4m.html</span><span class=""ellipsis""></span><i class=""icon-external""></i></a> ","5","0","10/2/2011 23:25:29","10/2/2011 23:25:29","27/11/2017 12:25:54",
"12221056","http://www.zhihu.com/api/v4/answers/12221056","19552705","ba10547b658a4170ae5b928c255a3a22"," 瞎猜：有可能松禾看重的不只是饭否，极有可能还有同门的美团。在微博疯狂和团购疯狂的现在，王兴的团队和松禾也许已经勾勒出未来美团和饭否结合的蓝图，具体怎么打通相信他们自己正在探索。 ","8","4","11/2/2011 01:22:08","11/2/2011 01:22:08","27/11/2017 14:44:32",
"12221383","http://www.zhihu.com/api/v4/answers/12221383","19556658","68d0e21ede91a29085f1bbdc5353bb5f"," 我认为要想培养数学能力，最好的办法还是建立对数学的兴趣。<br>数学是万物运行的基本规律，大到宇宙天体的运行轨迹，小到对一个弦的计算。无不跟数学有关系。<br>通过研究数学史你会发现，那些课本上的死理论，难记的公式都是前人在解决实际问题中逐步发现，逐步完善的。就连1+1=2这种看似公理的事情， 也可以用数学方法证明。<br>目前学校教授数学的方法，最大的问题在于，只教授公式的计算，甚至不告诉你这个公式可以干什么用。但是如果你多了解一些，就会发现，这些公式和实际生活是密不可分的。<br>在学计算机之前，我认为矩阵只能解方程。对于逆矩阵等等知识，只是认为是一种过程。后来才知道矩阵，逆矩阵可以做如此多的事情。<br>所以我建议，如果想培养数学能力，一定要全面的了解数学，数学不是课本上死记硬背的公式、公理。<br>记住，数学的根本目的还是为了解决实际问题 ","14","9","11/2/2011 11:28:29","11/2/2011 11:28:29","27/11/2017 14:11:31",
"12224109","http://www.zhihu.com/api/v4/answers/12224109","19558881","bddd410c1139f3441c076c7a0cf5ab07"," 天赋加磨练，任何品质都是这样出来的。不过有时候天赋占的比重大些，有时候磨练大些。从一些可信的资料来看，Jobs 尤其是年轻时的 Jobs 确实相当偏执，在对完美的追求和对人的判断上比较明显，而且富于想象力、易于常人思维模式的人容易有的一个问题，就是过于自我，忽视旁人，这个问题在年轻的 Jobs 身上也很突出；随着年纪和阅历的增长，他也在不断完善自己，去掉一些明显的弱点，才有现在的成就，但我觉得他的天赋决定了很多事情。<br><br>说从小胡搅蛮缠有待商榷，比如上学这件事，事实上是Jobs的母亲要求他的领养父母必须送他上名校（写在领养条件里），而Jobs很体谅辛苦的养父母，觉得这样不值，再加上别的一些原因于是退学了，退学后还在学校里选听了不少他自己感兴趣的课程。再比如去印度，60年代到70年代初，由于 Beatles 等的带动，美国青年对佛教、密宗等的向往几乎取代了迷幻剂，作为一个天生非常追求灵魂体验的人，Jobs 对此有非常的渴望不为怪。 ","7","4","13/2/2011 12:12:53","13/2/2011 12:12:53","27/11/2017 14:32:11",
"12224442","http://www.zhihu.com/api/v4/answers/12224442","19558881","ad0796d9e4e4dbd5cd42ee985505320a"," 当你从年轻的时候就开始销售产品，说服投资人，应对媒体。持续练习三十年，效果也会很好。天赋很重要，但不是决定因素。说话轻微口吃的人照样可以成为出色的销售和 CEO。 ","2","3","13/2/2011 16:36:38","13/2/2011 16:36:38","27/11/2017 14:32:11",
"12225857","http://www.zhihu.com/api/v4/answers/12225857","19552705","e1398bc983d6525660263878f09efd48"," 饭否是一种远大的理想，远大的理想会赢得所有人的尊重，无论是他们在里面还是外面！ ","6","4","14/2/2011 20:14:58","14/2/2011 20:14:58","27/11/2017 14:44:32",
"12225987","http://www.zhihu.com/api/v4/answers/12225987","19552705","8b72bab1f8d25687ea702ea02a28196e"," 饭否有自己的文化和一群忠实的用户，有点类似Apple ","8","5","14/2/2011 22:05:53","14/2/2011 22:05:53","27/11/2017 14:44:32",
"12226997","http://www.zhihu.com/api/v4/answers/12226997","19561392","2f2d3566deea67b733a23d05b85b11f5"," 被邀请回答这个问题，其实，我对人性的理解并不深刻，简单说下。<br><br>先说人性的缺点吧，<b>缺点，其实来源于欲望</b>：傲慢、妒忌、暴怒、懒惰、贪婪、暴食及色欲。<br><br>人性的优点，我相信人是有善的，但是这种<b>善是有成本的</b>。互联网下各种低成本的分享、传播信息、协作等等，都让善放大了，有了更多的可能。<br>我很喜欢的一本书《混序》中说：<br>      “社群的本质，它的核心和灵魂，就是价值的非货币性交换。我们做某些事和分享事物，是因为关心别人并希望为地方造福。社群是由我们不能测量的东西所组成，基于这点，我们没有记录，也不求回报。<br>    价值的非货币性交换并不都是出于利他的动机。它也是出于自我利益与社群利益不可分割这样一种深刻、直觉的理解。个体的善和整体的善不可分割，所有的食物既独立又互相依赖——单数的“一”同时也是复数的“一”。<br>    在真正的社群里，虽然我们并不认同他人的价值观，但仍然给予尊敬与包容。这或许是因为我们的信念同样有赖于别人的尊敬与包容，或许因为我们对那些与我们持不同信念的人了解甚深，所以会理解和尊重那些所有差异之下隐藏着共同的人性。<br>    真正的社群，也要求亲密性，即由人、地点、物所构成的相互之间持续的互动。<br>    生命不是一种权利，而是一份礼物，是与生俱来的一份礼物，是施予的艺术。社群就是我们施予礼物和接受别人礼物的地方。”<br><br><b>Update:</b><br>在评论里看到了提问者实际想了解的方面，是希望能在营销中考虑人性的优点和缺点，我对这个问题的理解是希望通过把握人性更好地营销。我想再补充回答下这个问题。<br><br><b>缺点：</b><br><ul><li><b>自尊心强</b>，由于太希望被人认可反而容易失落，听见反对意见的第一反应总是会有抗拒心理，即使比较成熟的人会调节得好一些。——想要更好地影响一个人，有时候不要以提建议的方式（除非对方非常认可欣赏你的专家权威），因为对方会容易觉得你在心理上占据优势，自己是劣势，比较难接受。多给予他人一些肯定，能拉近距离，也更能得到对方的认同。</li><li>希望<b>求得认同</b>，还会造成容易受到群体的影响，也就是一种<b>从众心理</b>，常常不知不觉就做了一些非理性的决定；同时也是常常被销售人员利用的，比如先让你做一些简单的事情，然后你会为了一种“一致性”和自我认同，继续答应其他的请求，即使很不情愿。</li></ul>这些在《影响力》和《怪诞心理学》里都有具体描述，我就不一一列举了。上面这些，也许也可以算是<b>虚荣心</b>吧<br>其实有时候，缺点就是优点，优点也是缺点，物极必反。 ","24","6","15/2/2011 17:48:12","16/2/2011 21:21:55","27/11/2017 12:32:02",
